Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJx9IQbK25GTkR51A2eWse7xc,AL-FAISAL TOWN,Muneef Pharmacy,31.1162966,74.4492823,pharmacy,OPERATIONAL,"4C8X+GP7 Al-Majeed Centre, Bhulle Shah Colony, Kasur",0.0,0
ChIJ-Z0gsPa5GTkRcgdCe5XC6CI,AL-FAISAL TOWN,Barkat Medical Store,31.1125458,74.4397568,pharmacy,OPERATIONAL,"4C7Q+2W6, Kasur",2.0,2
ChIJ_yaFcna5GTkRuoO7WH1Pwa4,AL-FAISAL TOWN,Chief Pharmacy,31.1145947,74.4541742,pharmacy,OPERATIONAL,"4F73+RMM, Kachehri Rd, Chowk Kot Piranwala, Kot Piranwala, Qatar Garhi, Kasur",0.0,0
ChIJwW_8wKm5GTkR64QqLVH7-HQ,AL-FAISAL TOWN,Rasheed Pharmacy,31.1129657,74.4409424,pharmacy,OPERATIONAL,"shafi wala chok Main bazar, Kot Murad Khan, Kasur",0.0,0
ChIJpbaL05-5GTkRfLlgwQFOvaE,AL-FAISAL TOWN,Master Pharmacy & General Store,31.110623,74.45219519999999,pharmacy,OPERATIONAL,"4F62+7V3, Kot Molvi Abdul Qadir Rd, Kot Molvi Abdul Qadar Kot Molvi Abdul Qadir, Kasur",0.0,0
ChIJbYfKI5e5GTkRbBjhJz5NSWc,AL-FAISAL TOWN,Safdari Pharmacy,31.1107861,74.4383498,pharmacy,OPERATIONAL,"Nizam Pura Rd, Kasur",3.4,5
ChIJIwRNpRS5GTkRbnzilbf8Dcs,AL-FAISAL TOWN,Mr. White Pharmacy,31.113543,74.4580568,pharmacy,OPERATIONAL,"Katchehry Rd, Basti Gulab Shah Kot Ghulam Muhammad, Kasur",5.0,2
ChIJv-bkXAC5GTkRTgR8WWbfxjM,AL-FAISAL TOWN,Care Plus pharmacy,31.1161881,74.4470671,pharmacy,OPERATIONAL,"4C8W+FRG, Kot Usman Khan Kasur",5.0,5
ChIJ8_ilFF25GTkRz4eiheYGxEg,AL-FAISAL TOWN,Global.in Pharmacy,31.1134166,74.4575832,pharmacy,OPERATIONAL,"4F75+928 Kot Ghulam Mohammad Khan, Kachehri Rd, Basti Gulab Shah Kasur",0.0,0
ChIJhdrCsDm5GTkRBCiljIyNtcI,AL-FAISAL TOWN,M ISHAQ Pharmacy,31.1178035,74.4435938,pharmacy,OPERATIONAL,"opposite railway station, Kasur",5.0,1
ChIJ97wUbXa5GTkRQnmyolORscQ,AL-FAISAL TOWN,Sohail Pharmacy,31.1147613,74.45414199999999,pharmacy,OPERATIONAL,"4F73+VMR, Kachehri Rd, Chowk Kot Piranwala, Kot Piranwala, Ghausia Colony, Kasur",0.0,0
ChIJocaNNp-5GTkRh3wJgZ7r6WA,AL-FAISAL TOWN,Mohammadan Pharmacy,31.1091377,74.4471247,pharmacy,OPERATIONAL,"4C5W+MR5, Salamat Pura Rd, Salamatpura, Kasur",5.0,1
ChIJRdTN73O5GTkRlYdLpLT2brI,AL-FAISAL TOWN,Aslam Pharmacy,31.11373619999999,74.4592108,pharmacy,OPERATIONAL,"4F75+FMG Kot Ghulam Mohammad Khan, Tehsil Rd, Basti Gulab Shah Kot Ghulam Muhammad, Kasur",5.0,1
ChIJq5qCsYC5GTkRgILO8jGXnx4,AL-FAISAL TOWN,SHAUKAT & SON's PHARMACY,31.1154308,74.4478072,pharmacy,OPERATIONAL,"Main Circular Rd, Bulleh Shah Colony Bhulle Shah Colony, Kasur",4.8,13
