Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category
ChIJsV-i-rI9sz4RY5yc7k8ac2c,DEFENCE PHASE 1 & VIEW,"Rehman Dental, Medical & Aesthetic Clinic",24.8383866,67.08118929999999,OPERATIONAL,saddarData
ChIJ7xR2-kk9sz4R0XuyMa8qJfw,KASHMIER COLONY,Sarhandi's neuro psychiatric and garenal hospital,24.843058,67.0823449,OPERATIONAL,saddarData
ChIJUZvt9hA9sz4RPpdqdF1Lnjk,DEFENCE PHASE 1 & VIEW,HUSSAIN LAKHANI MEMON TRUST & HOSPITAL,24.8379292,67.0808313,OPERATIONAL,saddarData
ChIJX2YsBTE9sz4RcQUvYL3e91M,KASHMIER COLONY,Mother care and delivery,24.8431235,67.0827288,OPERATIONAL,saddarData
ChIJF9WtGUY9sz4RmZYU6uxPavI,KASHMIER COLONY,Umeed Maternity Clinic,24.8431251,67.0828973,OPERATIONAL,saddarData
ChIJdxYU7l49sz4RKAXuDlhHK4A,MANZOOR COLONY,Adnan Homeo Medical Clinic,24.8504745,67.0792845,OPERATIONAL,saddarData
ChIJIz1sQwA9sz4RL134Rnieb7o,MANZOOR COLONY,Al-Moosa Medical Center & Meternity Home,24.8506866,67.0815493,OPERATIONAL,saddarData
ChIJzzc3zMg9sz4RZHTD9tvhJFs,MANZOOR COLONY,Al Shifa Awami Homeopathic,24.85177,67.0811903,OPERATIONAL,saddarData
ChIJZ7Lg9ds9sz4RO_-Vrdo7HMY,AZAM BASTI,Government hospital RBCL dispancery,24.8506205,67.0782689,OPERATIONAL,saddarData
ChIJBT7bdQA9sz4RgLVNylUyle8,AZAM BASTI,"EPI Center, UHC Azam Basti Jamshed Town District East Karachi Sindh",24.850173,67.0781562,OPERATIONAL,saddarData
ChIJn75N7XY9sz4RhxacX8u1KDQ,MANZOOR COLONY,لائف کیئر کلینک,24.8482009,67.0816036,OPERATIONAL,saddarData
ChIJpw6CvgQ8sz4RYTzVFJFPM0o,MANZOOR COLONY,Al Anwar Clinic,24.851722,67.08348,OPERATIONAL,saddarData
ChIJr6BIVQA_sz4RuccYiljuF54,SHAHEED-E-MILLAT ROAD,Plastic surgery and general hospital Karachi,24.8691294,67.0813543,OPERATIONAL,saddarData
ChIJnehivdk5sz4RwvJ4osd5lSE,HILL PARK,WilCare Karachi,24.867901,67.08010349999999,OPERATIONAL,saddarData
ChIJ05lpxbA-sz4Rjm06-is_prU,MOHD ALI SOCIETY,Ahmed General (Kathiawar) Hospital,24.874521,67.0843435,OPERATIONAL,saddarData
ChIJVRVTsCA_sz4RNf5o69ugi2c,MOHD ALI SOCIETY,LYFE HEALTHCARE,24.8747951,67.08450169999999,OPERATIONAL,saddarData
ChIJeztG1cc-sz4RZgLaTiYts_0,DHORAJI,Zubaida Medical Centre (ZMC),24.8832302,67.0821474,OPERATIONAL,saddarData
ChIJaRrC-7g-sz4Rq_02foVQgeI,MOHD ALI SOCIETY,Naya Jeevan OPD Network,24.8776017,67.0788578,OPERATIONAL,saddarData
ChIJJ9d81rc-sz4RfuEQy9gVUes,MOHD ALI SOCIETY,Dental Aesthetics,24.8808361,67.08477069999999,OPERATIONAL,saddarData
ChIJ2_pTXsQ-sz4RQW8TOtzicz8,DHORAJI,Dr. Khairun Nisa Zia Medical Center,24.8880806,67.07789629999999,OPERATIONAL,saddarData
ChIJF2ODQcQ-sz4R77nNwV0lka4,DHORAJI,Hajra Hajiani Koncheala Medical Center,24.8876481,67.0775949,OPERATIONAL,saddarData
ChIJGeyQSuA_sz4R8Na6RY4i-og,--,CSSD Manager Office,24.892358,67.0758603,OPERATIONAL,saddarData
ChIJFYkmCEw_sz4Redm5RRzyVIQ,DHORAJI,Al Mustafa Hospital Dhoraji,24.8867529,67.0787852,OPERATIONAL,saddarData
ChIJM_3Sh00_sz4RFrlamLxa31A,MOHD ALI SOCIETY,Dr. Azeem sidiqui Dental Clinic,24.8825732,67.09049100000001,OPERATIONAL,saddarData
ChIJEb7iVJI_sz4RcUnL5P9eNMc,MOHD ALI SOCIETY,Kamishka Medical Centre,24.879799,67.0880938,OPERATIONAL,saddarData
ChIJlyqfFjQ_sz4RgRvCr-vZEpY,MOHD ALI SOCIETY,"SAHF CLINIC, Dhorajee",24.8838542,67.0851878,OPERATIONAL,saddarData
ChIJU818cXg_sz4R9RiT80wGm8I,MOHD ALI SOCIETY,MMQ Medical Center & Maternity Home Dhoraji Branch,24.8841113,67.0846472,OPERATIONAL,saddarData
