Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category,,,,name,id,cmp_customer_id
ChIJ3bhmcQoxsz4RP1flICNgDOY,FUTURE COLONY,Mariyam medical center,24.8593417,67.1954071,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJm9lTTKIwsz4RiMPanHZ89QE,MANSEHRA COLONY,Sohail Memorial Hospital,24.8568857,67.1974334,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJtQvkTKIwsz4RGmFGYsb-pgA,MANSEHRA COLONY,Sohail Dental Clinic,24.8569761,67.1974314,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ54rnTaIwsz4Ranqt3bvJzdA,MANSEHRA COLONY,Sohail Diagnostic Laboratory,24.8568813,67.1975304,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJpWZSOM0xsz4RQUNH3k7zZxg,LANDHI NO.54321,Khan Homeo Clinic,24.8462225,67.1940532,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJu5wUZgA6sz4RD6hCuB9QC2U,JAMIA MILLIA ROAD,SOHAIL Medical Store,24.8730426,67.1883666,OPERATIONAL,"hospital, health, point_of_interest, establishment",2517,,,,,
ChIJ4ZeGbQA7sz4Ri9Q8U_IGxNI,JAMIA MILLIA ROAD,Dr Asad Siddiqui Clinic,24.8732528,67.186842,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJf4Wty1w7sz4RoEqrMXxuMZ8,JAMIA MILLIA ROAD,The Family Specialist Clinic & Pharmacy,24.8734846,67.1856434,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJdy0q95o5sz4RLG8nigDIQsE,JAMIA MILLIA ROAD,Dohrajee Rehablitation Centre,24.8769966,67.1885146,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJmaZMiTw7sz4RgxpzL-YtXF8,JAMIA MILLIA ROAD,Fahmeeda Memorial Hospital,24.870748,67.188291,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJHX-k4fAxsz4Rtsu-wPcpEeY,JAMIA MILLIA ROAD,shaheen medical clinic rafi bungalows,24.8713945,67.1904315,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJeyywJ_85sz4Rak-ooqmOWq8,JAMIA MILLIA ROAD,Dr Rukhsana Rao Maternity Hospital,24.8772484,67.1842567,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJla4Il0U5sz4R-l05kCJP8BU,RAFA-E-AAM,Shahzaib Clinic,24.8776997,67.1847744,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJgfqfoZw3sz4RcKqYEEeHefo,MALIR CITY,Medilife 2 clinics malir branch,24.8784102,67.1895434,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJabE7_Is3sz4R2mDe78rkvDY,MALIR CITY,Dr. Anjum Clinic (Skincare),24.8784046,67.1896957,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ0aoNHgA5sz4Rtqy065IEyN4,MALIR NO.15,Dow Hospital Ojha Campus,24.878871,67.1885933,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJL4zfAUk5sz4RmNjaEMFrK04,RAFA-E-AAM,Sttari medical,24.8783522,67.1847939,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJcXJYaVs3sz4RkaTuvsTjsVo,MALIR NO.15,Amma jee Muraqba hall,24.8927099,67.1995491,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ9XK-hP05sz4RjzV4UMW6K9s,KALA BOARD,Dr Amir Homoepathic Clinic,24.8834127,67.1891484,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ6Yiz44o5sz4RYQpk7my2QL0,KALA BOARD,SZC-Malir,24.882436,67.1858537,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ939CL-A5sz4Rpr6LxuPFYTc,KALA BOARD,Dow Lab,24.8864689,67.187782,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJvxdBtOI5sz4Rkj82BIOb0ew,KALA BOARD,Malir Chest Clinic (Dow) (???? ???? ?????? (???,24.8866805,67.1882215,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ8f8vtVc3sz4R9f0Sp_vCsog,KALA BOARD,Aqeela Clinic & Maternity Home,24.8841383,67.1910976,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJff_anPw5sz4RqqsOO13ZuaQ,KALA BOARD,Dr. Fasih's ENT & General Hospital,24.8844176,67.184349,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJXZ1umGA5sz4Rs6F0tOfUhk4,KALA BOARD,Muhammadi homeopathic medical college and hospital 2022,24.8839433,67.1840064,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJI6pLO-c3sz4Rfhfzt5Pvsps,MALIR NO.15,Veterinary Hospital Malir Karachi,24.8826052,67.1914913,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ8x1Gg_w5sz4R7e_PI5mUZLM,KALA BOARD,Rehmat Bibi Clinic,24.8836341,67.1837465,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ9To_Av45sz4RaRqWpJtLtbY,KALA BOARD,Naeem Hospital and maternity center,24.880515,67.1894518,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJnw16UJk5sz4RCbMd4Pxr0I0,KALA BOARD,Meharunisa health care center,24.8802446,67.1873349,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJgSeTKfw5sz4RjehLq-8txt8,KALA BOARD,The Children Hospital,24.8805692,67.186039,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJOSb1UWI3sz4RmaSfHomJXB0,MODEL COLONY,Anila Clinic,24.9060353,67.1921254,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJS6HeVGY3sz4RlPsGAWb_Fbo,SAUADABAD,Memorial Home,24.9021755,67.1985948,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJyTVmUGY3sz4R3rfJcd5lfoM,SAUADABAD,Khan Maternity Home,24.9028004,67.1989683,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJI57Tzy83sz4RoeCKWeHjIZk,SAUADABAD,25 bed dispensary,24.8927163,67.189747,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJKZH7U183sz4RD48Efd8r56k,SAUADABAD,Sindh Government Hospital 25 bed Malir shed,24.8926214,67.1898525,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJve2FA-I5sz4RzdlMCj63wEA,KALA BOARD,Kosar Clinic,24.8918837,67.1888486,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJcQJn86U5sz4RP5WoSlLclZk,MODEL COLONY,Aas Trust Model Colony,24.8962459,67.1893844,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ5zGsvKs5sz4R8qwIeKsHLsQ,KALA BOARD,Aziz Clinic,24.8948125,67.1846875,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJteKFuz83sz4RMHMtd1-ciDo,SAUADABAD,Sidiqhi Medical,24.895184,67.1912164,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJY2edCl83sz4RBIqZnuloCQU,SAUADABAD,Siddique Hospital,24.895331,67.1913341,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJRwOaudM3sz4RbKUjOLlImnI,SAUADABAD,A.A.HOSPITAL MALIR,24.8953321,67.191334,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJdxaAB183sz4RJKWqozOp1ac,SAUADABAD,Jamal Clinic,24.8953969,67.1918461,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJZRieAl83sz4RL4tto-zDMEU,SAUADABAD,Aqeela Hospital,24.8949341,67.1924397,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJh4DOV3Q5sz4RqUvgcHPZq1M,MODEL COLONY,City Specialist Clinic,24.9032253,67.1877613,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ87uUaAA5sz4RWSCJ_Y1Yl54,MODEL COLONY,District Health Office,24.9024895,67.1877195,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJuyUWUN85sz4RVodrHu5QaGE,MODEL COLONY,Model Colony Town Hospital,24.9025625,67.1888125,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJxQLpWt85sz4RKBA4MRjIKDs,MODEL COLONY,"DHO Malir Office, Model Colony",24.9025158,67.1888115,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJeeg-Vt85sz4Ro-GfSYUk3DE,MODEL COLONY,Ghazala Clinic & Maternity Home,24.9029333,67.1893591,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ7w0g_mE3sz4RZKH8r8YPpi4,MODEL COLONY,Bin Syed Medical Center,24.9033189,67.1896606,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJT-Mc_2E3sz4Rffm1QG-2yiw,MODEL COLONY,Al-Syed Medical Center,24.9033143,67.1896902,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJsbwiBGI3sz4R6LYzZb40MCM,MODEL COLONY,Naseem Hospital,24.9039375,67.1899375,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJY4A0XN85sz4RNv_WUzojcYM,MODEL COLONY,Quratul Ann Hospital Maternity & General,24.901835,67.1889628,OPERATIONAL,"hospital, doctor, physiotherapist, health, point_of_interest, establishment",#N/A,,,,,
ChIJ3XBVJQA3sz4R8AF2nnjneBo,MODEL COLONY,SADIA CLINIC AND MATERNITY HOME,24.9057269,67.1901643,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJUzzbWlo3sz4RGOx_YMeisBs,MODEL COLONY,Lady Rafat Medical Centre - LRMC,24.901678,67.1899574,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ4wvfwNc5sz4RRiy8LuTG4OQ,MODEL COLONY,Al Shifa Veterinary Hospital,24.9008199,67.1866473,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ_6PjumE3sz4RW4srLDSAlv4,MODEL COLONY,Shiraz Medical Center,24.9018415,67.1915536,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJpyIITmI3sz4RaTUvl6usRus,MODEL COLONY,Al Jabbar Medical Center,24.9059087,67.1920529,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ0-xOJ2A3sz4RNCi5RYGc5gQ,MODEL COLONY,Ajmeri Herbal Cancer Dawakhana & Research Centre,24.8996238,67.1895108,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJT9foI9c5sz4Rgl63Ut3JO6E,MODEL COLONY,Darul Nijat,24.9107327,67.184708,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJhS0B4rg3sz4RrUme3FYgtXM,MODEL COLONY,SZC-Malir (18749),24.9105446,67.1936335,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJtf1HoUU3sz4RBVW2v8kNQNo,MODEL COLONY,Model care center,24.9105444,67.1936339,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJbZusjJc3sz4RkWXj9w_xzhQ,MALIR CANTT,Farhat Medical Center,24.926811,67.2039421,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ-_E9DZA3sz4RyyDb__QZZh8,MALIR CANTT,Jadoon Medical Center,24.9268329,67.2039398,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJXzrvVgA3sz4R_s82ghjw528,MALIR CANTT,Hajra Medical Center,24.9268457,67.2044601,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJY9-DoBg3sz4RZx84cTVVUdU,MALIR CANTT,Pets Vision Veterinary,24.9307169,67.2033712,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJkSbaZ6U3sz4RgXbetVwIycI,MALIR CANTT,Memon Medical Institute Hospital Outreach Centre - Malir Cantonment,24.9304867,67.2040258,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJcwCyFZw3sz4RqeCwrUXy4Wc,MALIR CANTT,Excellence Pharmacy,24.927663,67.2050897,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ1S7iC2U3sz4RgPaxZVvA47M,MODEL COLONY,Arhum Clinic,24.9115696,67.1995594,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ_bcHBW43sz4RuvAWBpVQfJw,MODEL COLONY,Cure Dental Climic,24.9075904,67.1925533,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ4S4qU1Q3sz4RbKZk5TDdJh4,MALIR CANTT,CBM Cantonment Board Malir Healthcare center& NICVD,24.9339193,67.2050734,OPERATIONAL,"point_of_interest, hospital, health, establishment",#N/A,,,,,
ChIJH5efXJE3sz4REWTaWP9xBvs,MALIR CANTT,Ghauri Dental Care,24.9391394,67.2061989,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJRUuO8Bcxsz4Rgi5uo96lUjc,LANDHI NO.54321,Rangers Head Quarters Landhi No. 3,24.8381963,67.1958972,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ85N9vIUwsz4RIhRVgiEQdxI,LANDHI NO.54321,Razia Sultana Clinic,24.8397339,67.1995545,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJxV82Cfgxsz4REEgUWz-FAe8,LANDHI NO.54321,AlNoor Eye Care Center,24.838961,67.192439,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJlfcVRIkwsz4Re7aRHun5Uws,SHERPAO,The New Revival Kainat Clinic Maternity Home,24.8379517,67.2062767,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJq8zLJoMwsz4RgweFLCHOvuQ,LANDHI NO.54321,Shaheen Homeo & Herbal Clinic,24.8412879,67.1926956,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJDelZcgAxsz4Rmgt2V_fOU0s,SHERPAO,Fazal medical store,24.8375875,67.2067031,OPERATIONAL,"hospital, health, point_of_interest, establishment",2655,,,,,
ChIJIbzGMjUxsz4RO9ScrMyfxy0,LANDHI NO.54321,Mir Medical Center,24.8425797,67.1954357,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJwbXBC5Uxsz4RHP7IVdlk2Hg,LANDHI NO.54321,Friends Welfare Eye Hospital,24.8405376,67.1912254,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJkbQsAxExsz4RWnsQY4nzsmA,SHERPAO,Kiran Medical Center,24.8335754,67.2080249,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJAer1KEAxsz4RuJziXCWUg10,LANDHI NO.54321,??????? ?????? ???? ????? ?????,24.8447402,67.1970291,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJf1iebF4xsz4Rb7eCtPWyvik,LANDHI NO.54321,Bukhari Medical Center,24.8440701,67.1953308,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJm967dDYxsz4Ry-i-2Yu7qpg,LANDHI NO.54321,Dr zahid,24.8448388,67.1947006,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJHwL4Qosxsz4RmBvuan0fDt8,LANDHI NO.54321,Askari Speciallist Clinic,24.8438902,67.2012809,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJgWucRDsxsz4Rr3N-04pJUr4,LANDHI NO.54321,Alshifa clinic lions club dr.anwer nazeer,24.8468182,67.1964932,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJXxLXVZwwsz4RYyYZIuRbXdw,LANDHI NO.54321,Landhi Cardiac Emergency Center,24.8449062,67.1931583,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJAQAA-Zwwsz4RDIpKiDDR_h8,LANDHI NO.54321,Landhi Cardiac Center,24.8449943,67.1929866,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJwSZK3Nsxsz4RLXXlZBUXALc,LANDHI NO.54321,Town Health office(THO) Landhi,24.8442948,67.1926045,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJyQS-_Zwwsz4RKwzdzH1Szv4,LANDHI NO.54321,"Urban Health Center, Babar Market Landhi",24.844638,67.192523,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJtX2V664xsz4R-Jf2hPoH1gc,LANDHI NO.54321,Ahmed Raza Clinic,24.8423388,67.2030217,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJu12az1w7sz4R0LsTmOLixJY,MANSEHRA COLONY,AlphaMed Hospital,24.8543888,67.1988177,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ6Ta4mS8xsz4RtMb8iwywL2E,FUTURE COLONY,Al Shifa Community Health Center,24.8576182,67.2018749,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJXy74Lv8xsz4ReCUVMcp3WPQ,DAWOOD CHOWRANGI,Khatak hospital,24.8518879,67.2048963,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ7wzK-pYwsz4R4vJ8wd8XgjE,DAWOOD CHOWRANGI,Shah General Hospital,24.8520166,67.2049964,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJjwZDSQAxsz4RsGIHK_DYTZk,DAWOOD CHOWRANGI,Roshan Eye Hospital,24.8505527,67.2065687,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ5RWun_0xsz4RkSMtJQI_nuI,MALIR CITY,B.F.H Clinic | Alternative Treatments,24.8723101,67.1976688,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJf_8jOqwwsz4Rml6EeIbd6SQ,JAMIA MILLIA ROAD,Zoha Poly And Dental Clinic,24.8721427,67.1975253,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ43xWUwAxsz4RlAKKwD6yJiE,MALIR CITY,Dr yasin hospital,24.872405,67.199419,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJpzf6bQAxsz4ROJHLbvlZJ1c,MALIR CITY,SR medical store,24.8761246,67.1956241,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ9cJjCJMxsz4RaTajrYTX7G0,JAMIA MILLIA ROAD,Anamta Maternity Home,24.8706724,67.1953141,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJoRpAnXo3sz4RkRywGPHRixg,MALIR CITY,Riaz Ahmed Misri Memorial Hospital ???? ???? ????? ????????? ???????,24.877127,67.1943834,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJWfKLZAAxsz4R66qkx7l27bs,JAMIA MILLIA ROAD,AL-MUSTAFA MEDICAL CENTRE (KN Gohar Green),24.8705384,67.1946972,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJp5xb-1I3sz4RD9VVOZoE82c,MALIR CITY,Al Shifa Veterinary Hospital,24.8789732,67.1988143,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJnyRLh1Q3sz4RVk9XhvG5JEI,MALIR CITY,Govt Hospital Aso Goth,24.8789758,67.1950318,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJr7b-VlQ3sz4RqMoRdBZ0vlo,MALIR NO.15,Dr Fazal A.Baloch Clinic,24.8792397,67.1937705,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ58upfAA3sz4RSKRuoGTITBc,MALIR NO.15,Al raza medical center,24.8789546,67.1927957,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ____S1I3sz4RTPCD8btZRV0,MALIR CITY,Al Hafeez Clinic,24.8807468,67.1988011,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJBYgFtv43sz4RGHEdndV6P7Y,MALIR NO.15,Ali Medical Center,24.8801248,67.19428,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJrzWd__A3sz4RjTsPKyHmqOA,MALIR NO.15,Al Mustafa Homoeo Clinic,24.8804368,67.1943521,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ-aCglvk3sz4RB1pXYwZp3B0,MALIR NO.15,Dr.fahad Mustafa clinic,24.886187,67.1966434,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJL5UPSlc3sz4RNIaUH22JudI,MALIR NO.15,Darul Shifa General Hospital,24.8861646,67.1950063,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJTXF7-1M3sz4RRU6aKDf0X6I,MALIR NO.15,Agha Behjat Medical Center Malir,24.881046,67.19581,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ7RcBBLY3sz4RRG8qRX5fYbU,MALIR NO.15,Sindh Government Dispensery,24.8861865,67.1947703,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJudaMB043sz4RM23WgstscyU,MALIR CITY,Al Zehra Clinic,24.883075,67.2020251,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ0e0FjGg3sz4RY2e_0G4THew,MALIR NO.15,Al noor,24.8889354,67.1972002,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ2TGOlE03sz4RjcXlbQPRzL0,MALIR NO.15,Zain Clinic,24.8891543,67.1987128,OPERATIONAL,"hospital, health, point_of_interest, establishment",3339,,,,,
ChIJfwMz1Xw5sz4RgavKu7Md7bo,MALIR NO.15,Farooq clinic,24.8827532,67.1919556,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJFyB7Xlo3sz4RWWr6Qzx_z0Y,MALIR NO.15,Dr Sobia Homeo Clenic,24.8895642,67.1980633,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJc8cM3UE3sz4RgGg1tjIxtDU,KHOKHRAPAR,Saqib Clinic,24.9004648,67.2088952,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ3ylU3EE3sz4RpvaZyTGxiE4,KHOKHRAPAR,M Salman Maternity Home,24.9005054,67.2090116,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJrW2u2UE3sz4RRbqftW2j4FI,KHOKHRAPAR,Ss Memorial Clinic,24.9008059,67.209384,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJrf4PWWo3sz4RwRsItnckB3g,KHOKHRAPAR,Kawish Clinic,24.9030193,67.2100823,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJLXbdw2s3sz4ROAz3QtHWOM0,KHOKHRAPAR,Al Mistafa Welfare Hospital,24.904808,67.2084064,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJjRMRbD83sz4RipBEhOeVPdE,MALIR CITY,AAS Trust,24.8980051,67.2145425,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJJUKUHVw3sz4ROnASDFAttRI,JINNAH SQUARE,Shakeel Medical And General Store,24.8941493,67.1954834,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ2TstsFs3sz4Rao6fJDHKy_M,JINNAH SQUARE,Shahid Clinic,24.8913203,67.1976067,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJx2QkrV43sz4RrU7S1bwV_MM,JINNAH SQUARE,Asma Clinic,24.8931567,67.1948156,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJbyZErFs3sz4RGeVLM7n0I5Y,JINNAH SQUARE,Hira Clinic,24.8910715,67.1978977,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJeY5ws2w3sz4RAP6agydesUs,KHOKHRAPAR,"PRC - Parvarish Recovery Center Malir, Karachi",24.9093408,67.2081699,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJs93N5GY3sz4ReMpdwfwM1-4,SAUADABAD,Pakistan Health Care Trust Hospital,24.9024247,67.1976203,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJUdDSAgA3sz4RZ_7b1PHPlPI,SAUADABAD,Tasneem memorial hospital,24.9027502,67.1990119,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ9a1iRmY3sz4Ro4jywxMDcIc,SAUADABAD,Al-Khidmat Help Centre,24.9031321,67.1995513,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJw0-lW0o3sz4RRXGcIQCM3Bs,SAUADABAD,Marie stopes society,24.9027068,67.200122,OPERATIONAL,"hospital, health, point_of_interest, establishment",2464,,,,,
ChIJD1HchuU3sz4RNwgVWFIVTVc,KHOKHRAPAR,Dow lab collection point,24.9019645,67.2008693,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJn_IijmM3sz4RSIMmz2BCqmo,MODEL COLONY,Mother Child Health Center,24.9061166,67.1947439,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJV3mwlYI3sz4RAd369yqt2ic,SAUADABAD,Crescent Hospital,24.9014699,67.2007166,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJq6qG2Wc3sz4RjKGnCNhHPr8,KHOKHRAPAR,Sind Heart Hospital,24.9016409,67.2010165,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJCUasjvg3sz4RCF_hMqa_yqY,MODEL COLONY,New hope mental hospital,24.9057441,67.1937785,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJh8-cvUI3sz4Re1i6iiX3iYE,KHOKHRAPAR,Karwan hospital,24.9074715,67.2069582,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJy99Kh1Q3sz4Rd-n6ERbRIn0,KHOKHRAPAR,Wajiha Clinic and Maternity Home,24.9053453,67.2056308,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
