Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJvSjxzpgHGTkRZTwsc2LfA-I,SHAHDRAH,Sufi Ghulam Mustafa Clinic,31.4602856,74.3359406,doctor,OPERATIONAL,"F86P+498, Karman Wala Bazar Rd, Kot Lakhpat, Lahore",2.0,2
ChIJXQrH_UgHGTkRnr9c4pTMBcc,SHAHDRAH,Ayan Clinic Ali Park,31.4628432,74.3234773,doctor,OPERATIONAL,"F87F+49P, Rana St, Kot Lakhpat, Lahore",5.0,1
ChIJKfG4rrMGGTkRkmqBHeI4DvE,GARDEN TOWN,Butt Medical Store,31.45604,74.31518,pharmacy,OPERATIONAL,Sector A1 Sector A 1 Lahore,5.0,1
ChIJ3-7BSrEGGTkRJeCahm9yGA8,GARDEN TOWN,Bukhari Medical Store,31.4542881,74.3190413,pharmacy,OPERATIONAL,"F839+MJR, Haider Rd, Township Block 4 Sector A 2 Lahore",4.1,16
ChIJny7Xk00BGTkRPLiX6lZTTxs,GARDEN TOWN,Township Medical Store,31.4574336,74.3077319,pharmacy,OPERATIONAL,Sector B-1 Block 6 Sector B 1 Lahore,1.7,3
ChIJLxM_5MIHGTkRT9ca8JHSvUg,TOWN SHIP,Hamza Medical Store,31.4413026,74.3125982,pharmacy,OPERATIONAL,"Kir Kalan Road, Sector D1 Block 5, Kir Kalan Sector D1 Lahore",5.0,1
ChIJK25z0DIBGTkRNB0gcAOfNzM,TOWN SHIP,Health Care Pharmacy,31.4387255,74.31125100000001,pharmacy,OPERATIONAL,"C8Q6+FGJ, Unnamed Road, Sector D1 - Block 5 Block 5 Sector D1 Lahore",4.5,4
ChIJW4UGnVIBGTkR6v8hDUuOaZI,GARDEN TOWN,Munir Medical Store,31.4587153,74.30976059999999,pharmacy,OPERATIONAL,"Block 6, B-1 Lahore",4.8,5
ChIJSX_5xYIHGTkRSBKkieaftHQ,GARDEN TOWN,PHARMAPRIXX PHARMACY,31.45472059999999,74.318609,pharmacy,OPERATIONAL,"حیدر روڈ، Sector A1 Sector A 1 ٹاؤنشپ، لاہور, ضلع لاہور, پنجاب 54770, Township Sector A 1 Lahore",0.0,0
ChIJUezHT7EGGTkRFBdOR3b1teE,GARDEN TOWN,Hospital Pharmacy,31.4547441,74.3185496,pharmacy,OPERATIONAL,"F839+VCV, Township Block 4 Sector A 2 Lahore",4.8,5
ChIJrTtD2gYHGTkRahiST8qV3Hg,TOWN SHIP,Butt Medical Store,31.441064,74.3126059,pharmacy,OPERATIONAL,"C8R7+C2H, Township Block 5 Sector D1 Lahore",5.0,2
ChIJn-PL7_gHGTkRHJfHga8dbvg,GARDEN TOWN,Oxygen Pharmacy,31.4533598,74.3201155,pharmacy,OPERATIONAL,"Shop#12, Block 2, 1 Umer Chowk, Township Block 6 Sector D Lahore",0.0,0
ChIJF9BQfQAHGTkR2UfvpMZoSkk,TOWN SHIP,Al Madina Medical Store,31.4414939,74.3126094,pharmacy,OPERATIONAL,"Plot 500, Township Block 3 Sector D1 Lahore",0.0,0
ChIJW60HTQAHGTkRlOxg1UueIrU,GARDEN TOWN,Faisal Medicose pharmacy,31.4495185,74.31915769999999,pharmacy,OPERATIONAL,"C8X9+RM2, Township Block 5 Sector A 2 Lahore",5.0,11
ChIJKwXTzjIBGTkRfEA39Mhfbxo,TOWN SHIP,Okara Medical S,31.438259,74.3113098,pharmacy,OPERATIONAL,"C8Q6+7GV, Township Block 5 Sector D1 Lahore",4.5,2
ChIJS3vSo8MHGTkRE_kmefwZ52A,GARDEN TOWN,National Pharmacy +,31.4550841,74.3169727,pharmacy,OPERATIONAL,"245 - sector A2, Haider Rd, Township Block 4 Sector A 2 Lahore",0.0,0
ChIJjTDGNQADGTkRieD2w0sF390,GARDEN TOWN,"Punjab Pharmacy, Liaqat Chowk, Sabzazar, Lahore",31.4489032,74.3103546,pharmacy,OPERATIONAL,"128-A Liaqat Chowk, Civic Center Twp Commercial Area Lahore",3.7,3
ChIJ0eKymEIHGTkRg_urVtmYZaQ,GARDEN TOWN,Khokhar Pharmacy,31.4512069,74.313963,pharmacy,CLOSED_TEMPORARILY,"Plot 107, Block 1 - Sector A2 Block 1 Sector A 2 Lahore",4.0,1
ChIJP2_Uf9gHGTkRH1VJJ-NgnaI,GARDEN TOWN,Care Plus Pharmacy,31.4548002,74.318408,pharmacy,OPERATIONAL,"Haider Rd, Sector A1 Sector A 1 Lahore",5.0,1
ChIJI4ro78QGGTkRN3Kl9OoMm3s,GARDEN TOWN,Rehman Medicare,31.44053,74.3273,pharmacy,OPERATIONAL,"Quaid-e-Azam Industrial Estate Quaid e Azam Industrial Estate, Lahore",4.0,3
ChIJv6jtvxsHGTkRb-nsVRe7Y0Q,GARDEN TOWN,Al-Nafay Medical Store,31.4495137,74.319097,pharmacy,OPERATIONAL,"Mansoor Center, Township Block 5 Sector A 2 Lahore",3.0,1
ChIJtRiRoU0BGTkRXcwAs1gSysk,GARDEN TOWN,Al-Mustafa Dental Clinic,31.4569169,74.308584,dentist,OPERATIONAL,Sector B-1 Block 6 Sector B 1 Lahore,5.0,2
ChIJMZ5lf0wBGTkRmbRKAOzWhlw,GARDEN TOWN,Township Dental Surgery,31.4528928,74.3086136,dentist,OPERATIONAL,"building no, A2 sector 1, 297, Township Lahore",4.9,21
ChIJj70pX-8HGTkRGfeGUhe9RM0,GARDEN TOWN,NEO DENTAL HUB,31.4548655,74.3182961,dentist,OPERATIONAL,"A1, 640 Haider Rd, Township Sector A 1 Lahore",4.6,11
ChIJg7wiQw4EGTkR_sOu4R7xDGg,CANTT,"Medical Centre, Ladies Club D Block Model Town",31.4878905,74.3231989,hospital,OPERATIONAL,"Medical Center, Ladies Club. Main circular road",4.1,14
ChIJrXIFXGQFGTkRSpMI2GzJqw8,CANTT,Model Town Hospital New Building,31.4836233,74.3215599,hospital,OPERATIONAL,"F8MC+CJV, Model Town Circular Rd, Model Town, Lahore",4.6,47
ChIJ_wNYyHAFGTkRuU6uIchqB0A,CANTT,Model Town Trust Hospital,31.4834923,74.32135509999999,hospital,OPERATIONAL,"Plot 32 E, Block E Model Town, Lahore",3.8,5
ChIJV3K3LQgDGTkRsFe454wJ_TI,SHAHDRAH,M H Memorial Medical Complex Lahore,31.4747476,74.3073737,hospital,OPERATIONAL,"127, Block C1 Block C 1 Faisal Town, Lahore",4.9,11
ChIJy-llM0oHGTkR6FUEe3lETS4,SHAHDRAH,Al Rashid Medical Complex,31.4701796,74.3319324,hospital,OPERATIONAL,"Plot 9, Model Town Extension Block S Model Town, Lahore",5.0,4
ChIJg2k13voDGTkRtf6DpfrvuY0,CANTT,First Medical,31.4772054,74.3014671,hospital,OPERATIONAL,"934-B Maulana Shaukat Ali Rd, Block B Faisal Town, Lahore",4.3,7
