Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJcUg4RSzDGDkRzJF96nFgEx0,SHEIKHUPURA,LIFE LINE PHARMACY,31.71901949999999,73.98427319999999,pharmacy,OPERATIONAL,"PX9M+JP3, Housing Colony, Sheikhupura",0.0,0
ChIJFVa472bCGDkRtyKaWqh8Zo4,SHEIKHUPURA,Life Care Pharmacy,31.7127658,73.9750236,pharmacy,OPERATIONAL,"PX7G+422, Sheikhupura",4.8,11
ChIJzzDx3kfDGDkRgd5gUAnrIXU,SHEIKHUPURA,Minal Pharmacy,31.7119716,73.97447939999999,pharmacy,OPERATIONAL,"PX6F+QQQ, College Road, Sheikhupura",5.0,2
ChIJkbBtdWHCGDkRCKU-kSoNwGU,SHEIKHUPURA,Al-Kasur Medical Store,31.7127256,73.98004329999999,pharmacy,OPERATIONAL,"PX7J+32J, Civil Lines, Sheikhupura",0.0,0
ChIJh0Nx5uTDGDkR3-hD0mQrNrI,SHEIKHUPURA,Shafi Pharmacy,31.7245546,73.9792305,pharmacy,OPERATIONAL,"Main Jandiala - Sheikhupura Rd, Mohallah Farooq Gunj Mohalla Farooq Ganj, Sheikhupura",5.0,2
ChIJ6UpwBMjDGDkRcDYt_HvK458,SHEIKHUPURA,Pakistan Pharmacy,31.7114212,73.9871814,pharmacy,OPERATIONAL,Wapda Plaza Regal Chowk,5.0,2
ChIJs9ejbKHDGDkRnxmSsjtL6-k,SHEIKHUPURA,Farooq pharmacy plus (Farooq Medicine company since 1972),31.7114252,73.98034609999999,pharmacy,OPERATIONAL,"Hospital Road، Jarar Hussain zadhi Road, Sheikhupura",5.0,2
ChIJ8YzLNUjDGDkR3AY6xC32AOI,SHEIKHUPURA,Med life General Store & Pharmacy,31.7082193,73.9821127,pharmacy,OPERATIONAL,"PX5J+7RQ, Khaki Jaan Rd, Allama Iqbal Park, Sheikhupura",0.0,0
ChIJDw9kzX_DGDkRg5ozCXjMlwU,SHEIKHUPURA,Fazal Din's Pharma Plus,31.7127914,73.9749637,pharmacy,OPERATIONAL,"PX7F+4X8, Sheikhupura",4.0,9
ChIJaQqxbGHCGDkRyG6StFcV83E,SHEIKHUPURA,Central City Medical Store,31.7126566,73.9790168,pharmacy,OPERATIONAL,"PX7H+3JC, Lahore - Sargodha Rd, Civil Lines, Sheikhupura",0.0,0
ChIJ8Xg5d73DGDkRzOusCuebCCo,SHEIKHUPURA,New Ashraf Medical Store,31.7245705,73.9789601,pharmacy,OPERATIONAL,"Jandiala Road Mohallah, Gali Karnalia Wali, Farooq Gunj Mohalla Sheikhupura",5.0,1
ChIJOaPO2ovCGDkR9KhA26_lll8,SHEIKHUPURA,Asim medicalstore,31.7129849,73.98679539999999,pharmacy,OPERATIONAL,"PX7P+5PV, Old City, Sheikhupura",5.0,1
ChIJd7ukAYrCGDkRfKVkNt9iTsg,SHEIKHUPURA,Punjab Pharmacy,31.7120036,73.9832084,pharmacy,OPERATIONAL,"Lahore, Sargodha Road, Sheikhupura",3.5,2
ChIJtQ4DkZvDGDkRGKLECRRP72E,SHEIKHUPURA,H.A Pharmacy,31.7127596,73.9748639,pharmacy,OPERATIONAL,"Rafi chok, near Trauma Center, Sheikhupura",5.0,1
ChIJW6R4ogzDGDkRC9Jldmrqckc,SHEIKHUPURA,A+ Pharmacy,31.7128919,73.9744892,pharmacy,OPERATIONAL,"PX7F+5Q5, Sheikhupura",0.0,0
ChIJM0OjCGLCGDkR3Zo738o9Vqw,SHEIKHUPURA,Dentica The Dental Clinic Sheikhupura - Dr Waqas Ch,31.7108922,73.98276299999999,dentist,OPERATIONAL,"12 Allama Iqbal park old taxi stand, Sheikhupura",4.8,108
ChIJBf-CoknDGDkR49RJGshLY2Y,SHEIKHUPURA,Al-Rehman Dental Care,31.7066122,73.9764178,dentist,OPERATIONAL,"Khalid, Khalid Road, Road, near Goal Masjid, Sheikhupura",4.9,101
ChIJtbb4ofHDGDkRR3XixoG2Phw,SHEIKHUPURA,Mashhood Dental Care,31.7116184,73.9807671,dentist,OPERATIONAL,"Hospital Rd, Jinnah Park, Sheikhupura",5.0,8
ChIJt3gEOlnCGDkRy5avDhRGyuo,SHEIKHUPURA,Iqbal Clinic,31.7231378,73.97898579999999,hospital,OPERATIONAL,"PXFH+7H5, Sheikhupura",4.0,2
ChIJ8fq4N1fCGDkRDbpqx-Ur_ec,SHEIKHUPURA,Mirza Sohail Clinic,31.72928499999999,73.9777366,hospital,OPERATIONAL,"PXHH+P39, near masjid madina tul ilm, Jandiala - Sheikhupura Rd, Mohalla Marajpura, Sheikhupura",5.0,1
ChIJWXw5gkbDGDkRlr0JTb23GPQ,SHEIKHUPURA,Qayyum family clinic,31.7271368,73.9771937,hospital,OPERATIONAL,"PXGG+VV4, Jandiala - Sheikhupura Rd, Sheikhupura",5.0,1
ChIJ2wM0uO3CGDkRRJicQ0Z5Zr4,SHEIKHUPURA,Abida Clinic,31.7231708,73.9968896,hospital,OPERATIONAL,"PXFW+7Q6, Gujranwala Rd, Sheikhupura",3.7,3
ChIJ2VA_4JAbGTkRKl28XDxJFSw,SHEIKHUPURA,HAJIRA MEDICAL CENTRE SHEIKHUPURA,31.730762,73.9749872,hospital,OPERATIONAL,"Main waris raoad, Jandiala - Sheikhupura Rd, Mohalla Marajpura, Sheikhupura",0.0,0
ChIJ_1dAJt7DGDkRSL_Nvw-N04s,SHEIKHUPURA,New Ali Pharmacy,31.73368469999999,73.97002619999999,pharmacy,OPERATIONAL,"PXMC+F2H, Jandiala - Sheikhupura Rd, Mairaj Pura Sheikhupura",0.0,0
ChIJ27fMiajCGDkRC5c-1VGmBy8,SHEIKHUPURA,Mukhtar Memorial Hospital,31.7026381,74.01922499999999,hospital,OPERATIONAL,"P239+3M5, Khan Colony, Sheikhupura",5.0,5
ChIJIQnUE6bCGDkRODp-lXpLrrg,SHEIKHUPURA,Akhtar Memorial Hospital,31.7043923,74.0172207,hospital,OPERATIONAL,"P238+QV5, Lahore Rd, Housing Colony Sheikhupura",3.7,12
ChIJzbaVa6bCGDkRvSpQGvkND3A,SHEIKHUPURA,Sultan Hospital,31.7039246,74.0165501,hospital,OPERATIONAL,"near faisalabad by pass, Lahore - Sheikhupura - Faisalabad Rd",3.5,91
ChIJdZ3Q_SnDGDkRwa-ekG4n6Ss,SHEIKHUPURA,Mustafa Medical center,31.7062573,74.0224837,hospital,OPERATIONAL,"P24C+GX5, Housing Colony Sheikhupura",0.0,0
ChIJDd4lnZ7CGDkRnd0emFO8gtI,SHEIKHUPURA,Al-Naimat Clinic,31.7009053,74.0007746,doctor,OPERATIONAL,"P222+98V, Rehmanpura, Sheikhupura",3.7,3
ChIJaccIswjDGDkRnfrDbbnJIKY,SHEIKHUPURA,Ghani Pharmacy,31.7021026,73.99817139999999,pharmacy,OPERATIONAL,"PX2X+R7V, Sharaqpur Rd, Sheikhupura",0.0,0
