Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJtTQqCd5TGDkRvju6ezvbgNU,THOKAR NIAZ BAIG,Ikhlaq Clinic and Meternity Home - The Best Maternity Home in Raiwind,31.2536895,74.2176917,doctor,OPERATIONAL,"Gulburg, Pani Wali Tanki Gulburg Road, Road, near Main Bazar, Raiwind",5.0,1
ChIJSbVNb7dTGDkRMWXelQCSb_o,THOKAR NIAZ BAIG,Pakistan pansaar store,31.2470625,74.2168125,pharmacy,OPERATIONAL,Raiwind,0.0,0
ChIJrW4Q_JVTGDkRBGNAwl3xmSY,THOKAR NIAZ BAIG,inam medicos,31.2488242,74.2176636,pharmacy,OPERATIONAL,"66X9+G3M, Kot Khazan Singh Raiwind",5.0,2
ChIJy-bSH1OtGTkR6Ap7aQgIeK8,THOKAR NIAZ BAIG,Green plus pharmacy raiwind,31.2496845,74.2193619,pharmacy,OPERATIONAL,"Green plus pharmacy, Raiwind Rd, near jawa jump, Raiwind",4.8,6
ChIJLbVzRt-tGTkRmVhpmqQM_Ko,THOKAR NIAZ BAIG,New Azeem Medical and General Store,31.2564831,74.2252817,pharmacy,OPERATIONAL,"764G+H4V, Raiwind Rd, Raiwind",5.0,3
ChIJR_8K19ytGTkRsygI4U7M-t0,THOKAR NIAZ BAIG,Pharmacy Plus,31.2527482,74.22232029999999,pharmacy,OPERATIONAL,"763C+3WW, Raiwind Rd, Raiwind",5.0,2
ChIJ66iIWACtGTkR3klvySYOpik,THOKAR NIAZ BAIG,Mehmood & Sons Pharmacy,31.2523655,74.2222252,pharmacy,OPERATIONAL,"Mehmood & Sons Pharmacy, Main markaz road, near railway station, Raiwind",5.0,1
ChIJk-wv1cytGTkRyaXtM-Ou8YU,THOKAR NIAZ BAIG,PharmaCare Pharmacy,31.252721,74.2222977,pharmacy,OPERATIONAL,"Shop# 1-2, Saeed Manzil, opposite Railway Station Road, nearTablighi Markaz Raiwind",5.0,2
ChIJExJQe8OtGTkR5wFgOv2O7f0,THOKAR NIAZ BAIG,AL HADI PHARMACY RAIWIND,31.2576739,74.2258557,pharmacy,OPERATIONAL,"765G+389، Raiwind Road, Raiwind, Raiwind, Lahore",1.0,1
ChIJUVpY36StGTkRCJr15PsD-F0,THOKAR NIAZ BAIG,Naseer Pharmacy,31.2573738,74.2257142,pharmacy,OPERATIONAL,"Tablegi Markaz Raiwind Raiwind, Lahore, near Islamic bank, Tablegi Markaz Raiwind",0.0,0
ChIJvbRDEACrGTkRmAQF0PVNClU,SERVAID,Ray optics and eye care,31.3375881,74.23465780000001,pharmacy,OPERATIONAL,"86QM+3WR, Kot Araian, Lahore",5.0,2
ChIJ_2g1lSxTGDkRRxmNBkzwbRQ,THOKAR NIAZ BAIG,Naqeebi Dawakhana,31.2420737,74.2163699,pharmacy,OPERATIONAL,Raiwind,0.0,0
ChIJXw0k6yxTGDkRf-5RwwhACLU,THOKAR NIAZ BAIG,Khalsa Guru Nanak Dawakhana,31.24212799999999,74.2162534,pharmacy,OPERATIONAL,Raiwind,4.0,1
ChIJe4mf9y1TGDkRNOrpzxXqSoI,THOKAR NIAZ BAIG,sival hopital,31.2456367,74.2129001,hospital,OPERATIONAL,"66W7+752, Raiwind",1.0,1
ChIJeUEiaQBTGDkR3uuXDwPCADU,THOKAR NIAZ BAIG,Sohail Hospital,31.2505772,74.2107068,hospital,OPERATIONAL,"7626+67P, Sundar Raiwind Rd, Bhai Kot",3.3,3
ChIJu8EsKaxUGDkRoQjx5N0qehQ,ALLAMA IQBAL TOWN,PULCRA chemicals,31.2871076,74.21234079999999,pharmacy,OPERATIONAL,"Rohi Nala Bypass, Lahore",4.4,7
ChIJ2wPH-0mrGTkR14uFPVfPf_k,JAIL ROAD,Iqbal Mahmood Hospital Trust,31.3025744,74.224368,hospital,OPERATIONAL,"863F+2PH, Raiwind Rd, Pajian, Ashrafi Town, Lahore, Punjab, Pajian, Lahore",5.0,1
ChIJkZ-OAHxTGDkRw7ZCR8ltaqs,ALLAMA IQBAL TOWN,ڈاکٹر عادل ممتاز کلینک,31.2609028,74.2050062,hospital,OPERATIONAL,"7664+926, Sundar Raiwind Rd, near telephone exchange, Raiwind",0.0,0
ChIJq3Cx_q-rGTkRTF2zc6q4I28,JAIL ROAD,Zamco,31.2831383,74.22496989999999,pharmacy,OPERATIONAL,"76MF+7X5, Raiwind Rd, Raiwind",0.0,0
ChIJDT1xnTJTGDkRJDPWiLqbI40,THOKAR NIAZ BAIG,Tufail Medicos,31.2462064,74.21585259999999,pharmacy,OPERATIONAL,"Muhamadi Chowk, Main Bazar, Raiwind",5.0,10
